hhnum,inchhavg_r
113938,3675.56382947262
113945,0.0
113946,5416.67
113951,5240.37865820175
113952,10901.338
113953,2624.97031202524
113954,5800.0
113955,3360.0
113960,1520.0
113961,2323.0
113962,970.662
113966,3200.0
113967,1260.0
113968,2100.0
113973,9521.83
113982,5040.0
113985,0.0
113992,1780.69169669242
113994,3360.0
114002,2100.0
114004,3080.0
114008,420.0
114009,6418.0
114013,1249.0
114023,5012.5
114034,5460.0
114036,628.0
114038,750.0
114051,2640.0
114054,6234.6952558
114055,3226.0
114061,2456.0
114063,596.724421197396
114068,5304.0
114070,600.0
114071,3500.0
114074,2674.0
114076,0.0
114083,6735.0
114088,1125.58
114089,1600.0
114090,2100.0
114096,3200.0
114097,2600.0
114101,2280.0
114107,2689.0
114111,2500.0
114112,1800.0
114113,4228.0
114116,1680.0
114125,2021.0
114128,4500.0
114133,4620.0
114134,1950.0
114139,4550.0
114148,2123.338
114150,12000.0
114151,7280.0
114152,433.33
114161,8960.0
114168,1300.0
114182,4846.97010192136
114184,3902.0
114186,7700.0
114187,6943.0
114188,443.25
114189,900.0
114194,0.973770515664493
114195,854.0
114208,3828.10301148728
114209,3990.0
114212,910.0
114214,6960.0
114226,2970.0
114231,6760.0
114233,0.0
114234,1849.0
114235,2061.0
114244,25650.0
114247,2278.0
114252,830.0
114253,8400.0
114254,1120.0
114255,5561.51971951897
114257,3135.71917534713
114258,3000.0
114260,773.635796965862
114263,1900.0
114265,3300.0
114269,3525.84017604681
114276,1400.0
114281,1229.8
114282,2000.0
114284,1111.5
114290,1680.0
114291,6020.0
114303,5405.0
114306,1650.6
114309,2730.0
114312,2300.0
114315,2800.0
114316,3669.9774094957
114319,1610.0
114321,960.0
114329,717.356637589403
114332,721.0
114333,401.488659429752
114334,2600.0
114341,5900.0
114350,4718.162
114352,2730.0
114355,2626.0
114356,1600.0
114358,1969.67
114360,2380.0
114361,5420.0
114364,2340.0
114367,1748.0
114380,1226.0
114385,2427.0
114387,3920.0
114388,1700.0
114398,2700.0
114408,2100.0
114418,750.0
114423,38.5198309272386
114424,2100.0
114431,25650.0
114437,4281.40434889198
114449,2200.0
114466,735.0
114469,4485.67
114474,305.0
114475,6016.33
114478,211.0
114480,9966.66
114484,3568.0
114490,4100.0
114494,6230.0
114495,1700.0
114502,1200.0
114504,2292.0
114507,3920.0
114509,1689.0
114510,7560.0
114511,4680.0
114520,3651.05397232059
114522,5360.33
114525,7280.0
114526,1897.8476712323
114527,3200.0
114531,1521.8
114532,3680.0
114534,1473.33
114541,5500.0
114550,1600.0
114553,3920.0
114560,15360.0
114571,1392.0
114575,1600.0
114577,1294.0
114583,3080.0
114588,15380.0
114591,1400.0
114592,590.993706848
114605,0.0
114607,750.0
114608,1826.22278365101
114612,3404.0
114618,465.0
114627,1270.0
114632,1356.33
114636,4200.0
114641,4000.0
114649,1648.70884703651
114654,4340.0
114657,840.765697142244
114658,6710.85
114667,10133.88830966
114669,1498.0
114670,1680.0
114673,1338.0
114675,1266.47124736417
114676,3500.0
114680,1820.0
114681,1082.0
114682,23100.0
114683,2000.0
114688,14810.67
114691,2920.0
114692,2500.0
114696,1680.0
114698,3080.0
114712,3645.39565728
114720,808.0
114722,2688.0
114724,1205.62
114725,0.0
114731,975.0
114734,1597.0
114737,3105.0
114746,3290.0
114750,3080.0
114758,3305.0
114766,2543.66
114767,15107.818865892
114772,3983.77242604301
114777,2563.0
114780,3885.0
114783,1260.0
114785,1080.99111528299
114787,2111.52891801985
114790,3220.0
114796,3466.67
114803,5073.338
114815,21308.0
114821,5500.0
114827,1202.47
114828,3683.33
114833,7200.0
114837,1780.0
114840,718.0
114848,1100.0
114850,3000.0
114854,4060.0
114857,3082.0
114861,12911.21086228
114864,1229.0
114869,1552.67
114870,716.0
114872,5866.66
114874,2730.0
114885,3159.0
114886,6000.0
114888,2257.338
114890,2568.0
114892,660.751897188982
114901,1155.0
114904,5481.3
114909,3300.0
114920,939.0
114929,7000.0
114933,2616.0
114936,5400.35647455746
114944,3640.0
114958,279.0
114973,25650.0
114975,6833.338
114983,2100.0
114985,1032.77288290167
114987,2533.33
114988,6367.0
114991,3000.0
114994,3780.0
114995,2426.662
114998,5200.0
115005,4760.0
115018,1092.0
115022,2882.0
115031,0.0
115032,2541.80525705409
115034,13000.0
115038,10800.0
115039,0.0
115042,7788.20166546909
115044,4124.28397367732
115046,67.8530971671504
115052,983.205924221287
115062,4800.0
115064,3176.89634854843
115082,5864.4
115090,1271.56222431668
115091,10920.0
115094,4187.26721623112
115096,6720.0
115098,1839.8836882306
115105,1600.0
115108,2440.2236834
115113,24266.66
115114,1827.36
115118,5420.0
115119,1267.0
115127,700.0
115128,1598.0
115129,8758.88930872965
115145,1611.33
115146,11458.9911462554
115152,2416.0
115153,783.0
115157,2800.0
115158,4775.0
115161,840.0
115163,1498.0
115164,1960.33783261058
115168,11571.3981833163
115170,2660.0
115172,2030.0
115176,4000.0
115177,3932.0
115181,280.0
115182,2130.1412677749
115196,6323.4
115198,5679.0
115204,1995.05289691053
115208,5050.0
115210,1360.67
115219,1516.662
115220,15000.0
115231,1127.62528117823
115234,1577.338
115238,4480.0
115239,19646.0
115241,1875.0
115248,1280.0
115249,4116.67
115259,8887.66645930157
115263,13430.0
115264,4536.66
115266,1259.0
115278,2030.0
115279,698.0
115281,1003.8
115282,9600.0
115285,2660.0
115290,0.0
115292,1750.0
115293,1302.0
115296,2388.6
115310,4800.0
115312,3082.28698814
115313,3500.0
115321,1150.0
115324,5460.0
115325,2985.338
115329,1100.0
115331,1479.0
115337,2604.0
115338,4216.89456943094
115340,3320.0
115341,1650.0
115342,1300.0
115348,4009.47327114334
115349,2046.0
115352,4303.2
115353,2870.0
115356,1478.56361446494
115370,3012.338
115371,1243.0
115376,5348.0
115381,1135.33
115382,2128.0
115389,1600.0
115395,6005.0
115402,10321.66
115403,3220.0
115407,2800.0
115413,5600.0
115418,1941.92024533643
115419,4130.938
115422,929.851297841605
115423,2548.83131325641
115424,698.0
115428,6800.0
115432,5676.42897678594
115435,7000.0
115436,2166.67
115444,1245.0
115445,1906.4
115446,2117.17
115447,4200.0
115448,1820.0
115449,1600.0
115452,789.187249512709
115457,3222.0
115458,7720.0
115459,1080.0
115469,3180.0
115474,1543.04888346412
115475,8996.83
115481,1936.38968850613
115496,536.0
115497,1700.0
115498,2125.0
115508,128.829265753795
115514,6500.0
115520,2266.41654436546
115521,4000.0
115523,9346.668
115524,3400.0
115526,1648.50288408824
115527,1067.0
115531,3236.13614060004
115533,1950.0
115534,7500.0
115550,1700.0
115569,2400.0
115575,2615.5
115579,3983.33
115584,1516.67
115587,3024.67
115591,6255.0
115592,2744.0
115604,6788.0
115609,954.0
115613,4094.90010106471
115617,2940.0
115626,1202.99329911372
115632,554.0
115636,3907.14577819647
115647,1560.0
115648,6720.0
115654,516.0
115656,4000.0
115663,2010.93857054795
115664,10018.67
115667,9590.67
115676,1760.0
115679,318.0
115683,3500.0
115684,700.0
115685,701.0
115695,6580.0
115696,2139.41123358757
115698,2200.0
115700,8666.67
115704,3120.0
115707,700.0
115710,800.0
115711,1300.0
115718,1949.992
115721,1016.0
115722,4796.28
115726,7840.0
115730,1079.0
115735,3180.67
115738,2484.2
115751,2870.0
115752,13528.2
115753,7000.0
115761,4703.338
115764,2275.7833667368
115765,8358.99999999999
115766,2181.6077232809
115775,4798.45340422692
115776,2524.662
115785,4792.0
115786,854.0
115791,1890.0
115797,800.0
115800,4387.67
115803,2600.0
115807,2000.0
115808,3600.0
115815,3743.9963329447
115816,3425.662
115818,2508.4
115827,8911.67
115829,7460.0
115832,1050.0
115836,10080.0
115843,11353.0
115846,6456.66999999999
115848,2663.39129643673
115855,17080.0
115857,2484.338
115859,1372.0
115871,4588.0
115872,1880.662
115874,22000.0
115875,1401.1492955182
115877,577.0
115880,1498.0
115885,16848.0
115891,4620.0
115898,2300.0
115901,2500.0
115902,14000.0
115905,11200.0
115908,1440.0
115929,10889.8956337
115937,3706.67
115945,4135.0
115951,3600.95620348544
115954,25650.0
115955,639.026137588694
115966,1156.18618000731
115972,4060.0
115976,2545.0
115978,2100.0
115981,4620.0
115986,854.218716079034
115987,245.572728818952
115988,13200.0
115992,650.0
115994,2556.67
115999,3080.0
116006,4000.0
116009,5100.0
116011,2400.0
116015,2500.0
116016,467.691910994323
116017,971.0
116021,1625.0
116038,5334.33
116042,9156.0
116048,3500.0
116049,4000.02462734413
116053,600.0
116058,990.0
116063,2900.0
116069,3360.0
116071,5926.0
116072,2440.0
116075,5582.0
116076,796.0
116079,5963.2855067
116080,2429.23907030717
116084,795.0
116087,6720.0
116088,420.0
116090,4800.0
116094,4701.676
116100,2100.0
116102,2500.0
116104,6100.0
116107,14560.0
116108,749.0
116118,3250.0
116125,980.0
116127,1001.0
116128,1800.0
116130,9200.0
116134,2000.0
116138,718.0
116142,4283.33
116148,11060.0
116153,3512.5225447282
116154,1720.0
116162,2761.0
116165,3616.0
116167,3060.0
116168,1206.50249361606
116171,15830.0
116175,2372.5912882639
116176,10833.33
116184,5340.0
116185,1201.2
116187,130.0
116188,4333.33
116201,1935.626869434
116202,6070.0
116203,651.716022291312
116204,6020.0
116205,2847.68281463827
116207,2698.0
116208,1092.0
116211,4840.0
116215,2328.662
116216,6401.938
116222,673.391429768769
116231,3200.0
116236,22000.0
116242,4760.0
116243,320.855585506598
116260,776.0
116261,2240.0
116263,1089.41281295195
116268,105.0
116270,1733.33
116274,1284.0
116275,1960.0
116278,947.0
116281,4750.332
116293,5020.17
116295,761.0
116298,1404.0
116299,6283.7983971
116300,1246.0
116305,2312.218875034
116309,6382.138
116314,2700.0
116316,1167.97598783055
116318,5368.86219883143
116326,3544.0
116329,2470.3335435809
116333,3440.33
116343,1396.0
116347,18200.0
116352,0.0
116358,1435.0
116360,0.0
116361,942.53
116366,13600.0
116369,280.0
116381,3200.0
116384,698.0
116394,2400.0
116395,1950.0
116398,11945.49235472
116400,13300.0
116407,2114.0
116412,1932.0
116413,5200.0
116416,2800.0
116417,2362.94417159568
116427,1820.0
116428,2811.83523028407
116430,288.0
116431,6716.67
116434,860.0
116438,4480.0
116443,1960.0
116454,1733.6
116455,141.967928872115
116457,2091.60000556928
116459,3700.0
116461,6320.0
116465,2708.0
116475,1573.0
116483,2986.67
116484,7728.49999999999
116486,3033.33
116488,1264.0
116489,3450.0
116498,1815.0
116499,12559.0
116501,1146.96380693667
116506,6510.0
116508,0.0
116509,5294.0
116510,4853.338
116511,2530.67
116514,5761.28523471038
116516,2682.45701247952
116517,4496.07781666035
116521,200.0
116532,1920.0
116533,680.0
116535,2100.0
116536,4200.0
116537,9533.33
116547,4760.0
116550,5373.56110250641
116554,3866.8
116558,981.33
116566,5334.12137097811
116577,4747.4
116589,11541.9
116590,930.0
116593,2166.66
116595,718.0
116599,4916.16
116602,1000.0
116603,6328.62485270129
116606,4390.0
116607,12100.0
116610,3500.0
116611,5200.0
116615,3780.0
116621,2321.0
116625,3575.01
116632,1447.56373380998
116635,2361.79074072058
116636,3774.338
116639,1209.6
116645,689.0
116651,2306.0
116652,2200.0
116654,1120.0
116667,1880.0
116668,1500.0
116674,1920.0
116677,1820.0
116688,1400.0
116699,580.0
116700,6920.0
116710,10920.0
116712,4830.0
116715,2200.0
116718,1658.0
116721,10640.0
116730,1466.58512530736
116731,7102.0
116753,3780.0
116755,700.0
116763,5400.0
116772,4124.28144948156
116779,3300.0
116780,4690.0
116786,8788.0
116788,1580.10537667383
116789,12000.0
116792,1746.0
116793,20866.67
116811,4408.0
116817,1100.0
116820,4197.33
116821,9099.99999999999
116826,1000.0
116828,619.0
116831,3501.1330728164
116837,1400.0
116838,1000.0
116839,4861.67
116841,4859.0
116845,6237.0
116853,7000.0
116855,9450.00000000001
116858,2234.14
116861,3527.0
116865,406.271046725801
116869,25650.0
116877,2344.65990271562
116880,3918.86768727197
116887,2861.0
116888,2109.0
116892,840.0
116896,7738.0
116904,21840.0
116912,2927.98708953108
116917,2123.6682270447
116920,6713.54886744
116937,3215.338
116952,2800.0
116954,25650.0
116959,4340.0
116965,328.0
116966,1190.0
116971,7699.99999999999
116976,16046.611744986
116977,698.0
116984,2945.289301558
116987,4830.0
116989,2411.5
116992,7000.0
117000,9733.33
117001,7273.338
117009,1000.0
117018,721.0
117020,11394.0
117022,3979.97772723844
117029,13950.0
117035,4600.0
117036,6020.0
117037,546.824545737587
117041,1041.0
117045,6212.262
117048,6253.338
117052,79.7862545162088
117059,3780.0
117061,11677.6589421795
117067,2848.0
117070,2414.0
117072,329.0
117074,3239.0
117076,1600.0
117079,840.0
117081,2800.0
117082,4314.63793777673
117086,3839.5943731948
117089,6634.81624243462
117090,1573.0
117092,300.0
117095,1733.33
117098,1350.0
117105,1802.65804776733
117108,2340.0
117109,4631.43995987503
117110,4511.0
117113,6960.0
117120,1607.0
117121,3133.33
117129,8119.99999999999
117130,3056.45431981199
117131,3520.0
117137,1400.0
117139,4477.9123830281
117140,758.0
117141,1945.33
117142,1965.8289145469
117145,2100.0
117150,7456.062
117152,2043.0
117156,48.523079339456
117159,2603.61905041519
117160,1026.65600213
117162,4506.90710138
117168,5647.4
117170,25650.0
117173,2300.0
117174,6699.34
117177,3736.0
117178,1960.0
117181,3579.5384988597
117184,4336.0
117188,1800.0
117189,655.0
117194,2800.0
117201,4830.0
117205,800.0
117206,4534.0
117209,1100.0
117214,8016.66
117231,4184.0
117241,2892.93
117242,523.0
117244,3483.22830934
117246,5876.0
117249,5600.0
117255,2677.0
117257,4454.46474948685
117258,694.0
117261,3447.0
117266,5103.99625556
117269,1281.0
117270,863.620532240851
117278,3943.0
117282,2520.0
117283,380.0
117285,8171.99306945481
117286,2943.0
117289,2240.0
117295,2003.15676567704
117296,1680.0
117298,2700.0
117304,937.420803308182
117305,4187.0
117309,10698.05419798
117319,4249.0
117322,4900.0
117327,566.873064555745
117330,3528.0
117333,12764.0
117337,3390.0
117341,2874.7372777
117345,2400.0
117347,4400.0
117349,72.9624563377457
117351,6515.24345237077
117354,479.0
117355,4922.71
117357,2380.0
117358,4480.0
117365,2090.0
117366,1029.65
117368,4459.8520585007
117369,2650.96625237702
117372,1363.0
117374,1357.0
117379,4423.324
117381,7250.0
117382,3540.0
117387,3833.33
117389,5010.0
117391,3120.0
117397,7707.962
117398,3680.0
117399,17266.66
117400,1950.0
117408,1737.16020014818
117409,973.717460104
117414,2357.33
117416,2306.8
117418,0.0
117427,1844.0
117434,1330.0
117437,3513.0
117448,4900.0
117449,1288.0
117450,6700.0
117453,3089.20843658493
117454,2450.83926459407
117456,1820.0
117459,807.0
117463,0.0
117466,1170.19
117472,1570.83
117478,2117.47963947106
117485,5180.0
117492,1600.0
117511,2920.0
117515,2600.0
117517,4233.0
117520,3500.0
117521,1740.0
117522,24486.938
117524,1680.0
117526,1015.0
117530,6716.00831174346
117536,2900.0
117540,2380.0
117545,2100.0
117564,802.556857619654
117572,1536.67
117588,2091.02795682059
117591,5695.2
117593,1300.0
117594,1500.0
117604,1600.0
117606,2294.0
117609,1781.0
117612,990.0
117617,2570.0
117618,8740.0
117619,1200.0
117623,1385.0
117626,3360.0
117627,42.5166036650487
117630,1400.0
117635,0.0
117650,1400.0
117654,2939.0
117657,2100.0
117658,846.0
117660,2026.0
117662,500.0
117663,9152.59087581319
117667,4421.0
117672,4700.0
117673,5975.0
117681,6186.0
117684,5706.0
117687,5000.0
117689,1089.931755946
117695,5491.47
117700,1877.0
117701,2715.2
117705,697.0
117707,1941.338
117717,1000.0
117720,804.0
117722,2441.0
117730,360.0
117741,2160.0
117753,2080.0
117769,16583.324
117777,1680.0
117778,840.0
117786,746.0
117789,955.0
117801,4181.29109408
117807,1048.0
117814,2465.0
117819,2451.2142634
117821,7700.0
117823,1088.0
117830,2374.0
117834,3780.0
117837,3806.89258276623
117842,5834.33
117844,5271.67
117846,2520.0
117853,1386.67
117854,4000.0
117860,4292.76915035325
117875,2400.0
117882,8300.0
117886,9790.65000000001
117894,4200.0
117897,4060.0
117898,6020.0
117906,11233.33
117907,0.0
117909,5010.0
117917,0.0
117919,5847.7
117924,19500.0
117926,3902.08
117931,8190.0
117934,1260.0
117938,1686.0
117939,11435.4408093614
117941,1443.0
117955,5610.0
117956,7095.84
117962,3000.0
117964,2614.0
117965,4150.0
117971,4024.0
117972,698.0
117973,13820.0
117979,1191.60102298
117980,1492.0
117981,1970.0
117984,2713.22
117987,2519.0
117988,3466.67
117989,7700.0
117990,0.0
117992,5223.04092271882
117996,1120.0
118001,2794.88173551629
118005,1025.0
118008,8000.0
118015,3894.0
118019,3500.0
118021,19933.34
118024,7420.0
118028,1548.71387567045
118029,550.0
118038,5590.0
118040,5167.0
118041,5425.0
118048,2118.0
118058,1094.7
118060,1257.0
118061,2912.0
118076,1610.0
118078,2400.0
118080,3683.33
118084,1394.0
118085,5288.0
118087,9384.02936392318
118089,3560.85945873569
118091,10460.482818258
118092,1883.74992682899
118099,4340.0
118101,3120.0
118103,10000.0
118112,1193.0
118114,13500.0
118116,1400.0
118117,16690.0
118122,1154.0
118125,1797.17
118127,4333.34
118135,1400.0
118136,5200.0
118142,1550.0
118144,0.0
118152,1157.0
118155,8100.0
118156,13100.0
118169,6000.0
118170,742.0
118172,12540.0
118177,10226.851049377
118183,854.0
118185,975.231840152177
118188,1598.0
118193,1990.0
118195,3700.0
118199,4700.18972165843
118200,764.200352107521
118204,12627.34
118206,4759.0
118207,1600.0
118211,4792.662
118217,1784.0
118220,2000.0
118223,4564.94581627703
118228,902.0
118234,1680.0
118237,1623.0
118238,4038.634155538
118245,2400.0
118247,6490.05562411784
118248,3306.93393690166
118250,1776.67
118257,7700.0
118259,6000.0
118264,1347.0
118265,2109.17
118268,7886.662
118275,5642.0
118277,4800.0
118278,11208.75
118289,2476.86848829125
118292,7660.0
118293,2898.34661776789
118296,9600.0
118303,831.338
118314,1300.0
118317,800.0
118321,7363.0
118323,383.927130343258
118325,3003.720107968
118329,2245.0
118333,1190.0
118335,1440.0
118338,5880.0
118351,1461.0
118356,4450.0
118358,1800.0
118368,3200.0
118369,1050.0
118372,2717.0
118381,1255.0
118383,2310.0
118386,420.0
118387,15326.4363098768
118391,7786.43593845163
118392,7281.8951933
118393,1925.0
118396,1049.0
118398,1553.0
118403,5733.33
118405,4550.0
118406,3606.0
118409,6200.0
118410,2000.0
118411,3518.662
118414,2518.0
118415,548.888311330572
118417,1456.0
118423,13242.66
118427,25650.0
118428,2300.0
118432,1420.0
118439,5827.0
118447,3047.61607598
118448,5893.34
118451,871.0
118455,2686.0
118460,4000.0
118461,2615.0
118463,2520.0
118470,1499.33
118473,1149.50946854108
118476,2472.0
118485,1889.0
118493,491.0
118494,5306.0
118501,4480.0
118506,8928.66488505527
118518,3618.0
118519,3096.0
118522,1300.0
118523,1303.5
118528,5213.662
118534,1640.0
118541,8330.0
118547,811.0
118551,3380.0
118555,1298.0
118558,3554.0
118559,1376.96964877632
118562,2662.0
118565,5300.0
118567,1983.0
118570,6166.67
118574,3571.0
118578,3710.0
118580,4420.0
118585,4854.80547586536
118586,2360.0
118587,3138.52451075649
118597,4100.0
118602,720.0
118607,1260.0
118620,3750.0
118624,995.709106776761
118626,1408.33
118636,694.0
118638,16966.67
118640,2846.25
118642,7280.0
118644,3780.0
118650,2500.0
118653,3030.0
118656,6925.66
118661,900.0
118663,4267.14481787936
118674,1343.33
118677,4388.0
118684,8683.79999999999
118685,5957.33
118694,3219.82746821889
118696,1854.0
118697,840.0
118698,2000.0
118703,1120.0
118704,1300.0
118709,2120.0
118711,2783.37280203614
118712,3000.0
118719,1825.20216911861
118720,1921.67
118728,1400.0
118731,4131.526
118732,2425.9322189134
118733,2739.0
118735,2513.34
118740,2376.0
118749,1554.0
118752,5600.0
118757,5058.49053832
118763,262.0
118765,0.0
118767,2530.0
118768,1906.0
118771,3380.0
118774,1820.0
118781,11950.0
118806,2240.0
118807,2953.8
118808,3172.0
118812,2601.0
118813,4610.662
118821,197.0
118825,1247.0
118828,698.0
118829,2960.0
118833,835.0
118837,6891.67
118845,1824.0
118846,3750.5
118848,718.0
118851,5701.662
118861,6777.97
118865,691.0
118881,5218.31030237118
118882,7760.0
118889,350.0
118895,530.0
118896,7240.0
118898,2645.0
118929,3184.64662861983
118951,4080.06111978226
118956,420.0
118962,169.0
118973,1257.0
118974,25650.0
118983,2277.0
118985,4400.0
118987,0.0
118989,1200.0
118991,1520.46
118994,1005.0
118995,2800.0
119000,5244.83
119004,2426.662
119008,803.0
119011,3500.0
119013,3667.53021385222
119020,1370.27252943518
119022,10460.0
119023,1000.0
119028,7583.324
119032,5402.43
119050,269.361617499186
119057,1148.0
119059,4000.0
119062,1433.6
119075,8701.66
119077,6133.34
119083,2772.462
119085,9418.0
119090,5853.49788993569
119093,3300.0
119096,5180.0
119097,1292.0
119100,4126.276
119101,5250.0
119104,681.0
119108,884.0
119115,1400.0
119119,3736.67
119121,5156.662
119129,3000.0
119136,1457.0
119138,3780.0
119139,280.0
119143,1333.0
119144,1240.0
119153,1032.0
119156,1423.338
119158,3900.0
119163,4949.34148427071
119164,4200.0
119174,6000.0
119176,5295.0
119185,1713.0
119192,1338.75790381388
119196,7822.75
119205,2879.08
119206,4161.09937442204
119208,3497.992
119215,1400.0
119216,5310.31433984899
119217,3580.0
119224,3440.0
119236,5600.0
119242,5156.676
119244,1260.42
119260,2466.0
119265,1350.0
119268,2380.0
119272,870.649816468396
119275,3360.0
119276,5263.538
119277,3220.0
119283,873.485586977483
119285,2750.0
119289,775.0
119290,8800.0
119294,2561.64595646034
119297,4462.17
119298,5320.0
119299,5712.0
119300,280.0
119301,2076.0
119304,1500.0
119309,1075.0
119319,704.185859639008
119321,5320.0
119324,5400.0
119327,2071.0
119329,2100.0
119330,49.4719031203552
119331,1900.0
119345,2595.47347672246
119346,5310.0
119347,1278.22415449573
119348,4333.33
119355,5065.1279424
119356,4099.16198275767
119357,1300.0
119358,1920.0
119364,2598.82849872019
119368,1702.9711203
119371,4900.0
119373,4916.67
119374,1456.0
119375,3400.0
119379,7294.67
119380,5500.0
119382,3909.0
119383,3900.0
119384,715.0
119391,2200.0
119394,3400.0
119400,9260.0
119405,5902.0
119406,1950.0
119412,2615.3
119417,1422.0
119419,628.33
119421,1600.0
119425,700.0
119427,1231.538
119429,841.0
119432,1820.0
119433,4340.0
119435,12600.0
119437,1301.19416807288
119438,4189.0
119441,1600.0
119452,1993.33
119454,5180.0
119455,3220.13101155933
119456,2860.0
119458,5673.2
119461,4280.0
119466,7954.27
119470,5553.338
119476,2892.4
119479,2200.0
119486,8470.21015512127
119501,1680.0
119502,2253.33
119504,1034.0
119506,2069.062
119510,4755.0
119511,1500.0
119522,4862.13213314049
119529,3672.0
119534,1630.0
119540,5085.0
119542,2244.67
119557,300.0
119567,2654.35399052
119570,2380.0
119572,1680.0
119577,25650.0
119578,4201.799677058
119580,1291.724
119582,14342.0
119585,600.0
119586,4706.67
119592,1207.07803653054
119594,2313.24556966
119598,2184.42610249069
119599,7000.0
119601,5600.0
119602,2878.0
119603,2588.0
119605,1624.0
119606,3554.37638768036
119609,396.0
119621,3200.0
119622,1120.0
119628,3940.0
119629,3050.0
119631,800.0
119632,1150.0
119634,1598.0
119635,650.0
119637,14500.0
119640,1198.0
119642,3990.0
119643,2555.0
119647,4248.33
119648,1983.33
119652,7710.78009098638
119658,1308.0
119674,1374.0
119675,1604.85106181759
119678,2398.0
119683,6066.662
119686,2077.00338871748
119694,946.0
119695,6706.51872027662
119696,1500.0
119713,1248.11692271999
119718,700.0
119719,865.747169976954
119723,1283.484314162
119729,5600.0
119735,3000.0
119740,4130.0
119746,400.0
119750,16.3191637663188
119751,11760.0
119755,4246.668
119770,687.672777893997
119774,4500.0
119776,3382.0
119777,8260.0
119780,4080.0
119781,5911.17639298505
119785,1539.29982437819
119791,3463.88
119801,4900.0
119803,2021.0
119806,2240.0
119812,8400.0
119815,4123.33
119817,3490.0
119819,1950.0
119822,2591.71059958703
119826,5000.0
119828,4774.53717615905
119829,560.0
119830,5245.85807560129
119831,13263.34
119832,698.0
119833,3220.0
119842,2560.0
119845,625.643787061002
119851,1246.0
119854,460.0
119855,4500.0
119862,7431.676
119877,6300.0
119879,12707.0
119881,1661.0
119890,8810.0
119901,2100.0
119902,1600.0
119905,3700.0
119908,3520.0
119912,8322.02468295389
119932,1542.0
119946,641.934277572228
119957,3640.0
119965,1700.0
119966,3380.0
119968,1000.0
119970,819.0
119974,12040.0
119980,5617.0
119982,1330.0
119985,1030.0
119987,1063.75622316081
119989,1600.0
119991,5369.0
119994,722.0
119998,2308.0
120000,1672.0
120001,718.0
120005,1960.0
120008,4480.0
120011,10300.0
120014,4206.02514807102
120015,7611.22441786
120017,615.0
120029,4106.662
120036,4200.0
120049,2200.0
120067,2500.0
120077,1009.0
120078,523.6
120080,2352.0
